index,features
1834,APICall::Landroid/widget/TextView.getTotalPaddingLeft()
1835,APICall::Landroid/webkit/GeolocationPermissions.getInstance()
1836,APICall::Landroid/util/TypedValue.complexToDimensionPixelSize()
1837,APICall::Landroid/view/View.getAccessibilityNodeProvider()
1838,APICall::Landroid/widget/TextView.getMinWidth()
1839,APICall::Landroid/widget/EditText.getInputType()
1840,APICall::Landroid/widget/Button.setEnabled()
1841,APICall::Landroid/widget/TextView.getTotalPaddingRight()
1842,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setCheckable()
1843,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$RangeInfo.getType()
1844,APICall::Landroid/text/Layout.getEllipsisCount()
1845,APICall::Landroid/webkit/WebSettings.setGeolocationDatabasePath()
1846,APICall::Landroid/widget/FrameLayout.startActionModeForChild()
1847,APICall::Landroid/text/PrecomputedText.getParagraphStart()
1848,APICall::Landroid/text/Spannable.getSpanFlags()
1849,APICall::Landroid/text/Spannable.getSpans()
1850,APICall::Landroid/view/SubMenu.findItem()
1851,APICall::Landroid/widget/ListView.getListPaddingTop()
1852,APICall::Landroid/view/ActionMode$Callback.onCreateActionMode()
1853,APICall::Landroid/provider/Contacts$People.openContactPhotoInputStream()
1854,APICall::Landroid/view/View.setBackgroundColor()
1855,APICall::Landroid/widget/ImageView$ScaleType.valueOf()
1856,APICall::Landroid/view/View.requestFitSystemWindows()
1857,APICall::Landroid/widget/ArrayAdapter.clear()
1858,APICall::Landroid/view/KeyEvent.isShiftPressed()
1859,APICall::Landroid/view/ViewGroup.setBackgroundColor()
1860,APICall::Landroid/widget/Button.setAutoSizeTextTypeUniformWithConfiguration()
1861,APICall::Landroid/widget/FrameLayout.onFinishInflate()
1862,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.getBoundsInScreen()
1863,APICall::Landroid/view/KeyEvent.isAltPressed()
1864,APICall::Landroid/text/format/Formatter.formatIpAddress()
1865,APICall::Landroid/content/ContextWrapper.attachBaseContext()
1866,APICall::Landroid/content/res/Resources.getAssets()
1867,APICall::Landroid/widget/FrameLayout.scrollTo()
1868,APICall::Landroid/view/animation/AnimationSet.setRepeatMode()
1869,APICall::Landroid/widget/FrameLayout.onSizeChanged()
1870,APICall::Landroid/text/TextPaint.getTextSize()
1871,APICall::Landroid/view/animation/TranslateAnimation.setFillAfter()
1872,APICall::Landroid/provider/DocumentsContract.deleteDocument()
1873,APICall::Landroid/view/animation/AnimationSet.setRepeatCount()
1874,APICall::Landroid/view/View.onTouchEvent()
1875,APICall::Landroid/content/Context.isDeviceProtectedStorage()
1876,APICall::Landroid/view/inputmethod/InputConnection.performPrivateCommand()
1877,APICall::Landroid/widget/EditText.setSingleLine()
1878,APICall::Landroid/widget/CompoundButton.drawableHotspotChanged()
1879,APICall::Landroid/widget/CompoundButton.drawableStateChanged()
1880,APICall::Landroid/view/animation/TranslateAnimation.setStartOffset()
1881,APICall::Landroid/widget/CompoundButton.getCompoundPaddingLeft()
1882,APICall::Landroid/view/KeyEvent.isModifierKey()
1883,APICall::Landroid/widget/CompoundButton.getCompoundPaddingRight()
1884,APICall::Landroid/widget/CompoundButton.onCreateDrawableState()
1885,APICall::Landroid/text/Layout.getWidth()
1886,APICall::Landroid/text/Layout.draw()
1887,APICall::Landroid/view/ViewPropertyAnimator.y()
1888,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setCollectionItemInfo()
1889,APICall::Landroid/view/ViewPropertyAnimator.yBy()
1890,APICall::Landroid/view/ViewGroup.dispatchTouchEvent()
1891,APICall::Landroid/view/LayoutInflater.getFactory2()
1892,APICall::Landroid/view/WindowInsets.consumeStableInsets()
1893,APICall::Landroid/view/View.setLabelFor()
1894,APICall::Landroid/view/WindowInsets.consumeSystemWindowInsets()
1895,APICall::Landroid/view/WindowInsets.getDisplayCutout()
1896,APICall::Landroid/view/WindowInsets.getStableInsetBottom()
1897,APICall::Landroid/view/View.setLayoutDirection()
1898,APICall::Landroid/view/WindowInsets.getStableInsetLeft()
1899,APICall::Landroid/view/WindowInsets.getStableInsetRight()
1900,APICall::Landroid/view/View.setNextClusterForwardId()
1901,APICall::Landroid/view/WindowInsets.getStableInsetTop()
1902,APICall::Landroid/view/WindowInsets.getSystemWindowInsetBottom()
1903,APICall::Landroid/view/WindowInsets.getSystemWindowInsetLeft()
1904,APICall::Landroid/view/accessibility/AccessibilityEvent.getAction()
1905,APICall::Landroid/view/View.setLongClickable()
1906,APICall::Landroid/widget/CompoundButton.getDrawableState()
1907,APICall::Landroid/view/animation/AnimationSet.getTransformation()
1908,APICall::Landroid/text/format/Time.format2445()
1909,APICall::Landroid/print/pdf/PrintedPdfDocument.close()
1910,APICall::Landroid/view/accessibility/AccessibilityEvent.getRecordCount()
1911,APICall::Landroid/widget/CheckBox.getCompoundPaddingLeft()
1912,APICall::Landroid/print/PrintDocumentAdapter$WriteResultCallback.onWriteFinished()
1913,APICall::Landroid/widget/TableRow.removeViews()
1914,APICall::Landroid/text/TextPaint.getFontFeatureSettings()
1915,APICall::Landroid/view/ViewGroup.invalidateChildInParent()
1916,APICall::Landroid/print/PrintDocumentInfo$Builder.setContentType()
1917,APICall::Landroid/print/PrintDocumentInfo$Builder.setPageCount()
1918,APICall::Landroid/widget/TableLayout.removeViews()
1919,APICall::Landroid/provider/DocumentsContract.renameDocument()
1920,APICall::Landroid/widget/Scroller.setFinalX()
1921,APICall::Landroid/widget/ImageView.getPaddingLeft()
1922,APICall::Landroid/content/res/Configuration.getLayoutDirection()
1923,APICall::Landroid/widget/ImageView.getPaddingRight()
1924,APICall::Landroid/view/ViewGroup.getVisibility()
1925,APICall::Landroid/widget/Spinner.drawableStateChanged()
1926,APICall::Landroid/telephony/SmsMessage.getMessageBody()
1927,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setDismissable()
1928,APICall::Landroid/text/StaticLayout$Builder.setHyphenationFrequency()
1929,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setCollectionInfo()
1930,APICall::Landroid/content/Context.getSystemServiceName()
1931,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setDrawingOrder()
1932,APICall::Landroid/view/CollapsibleActionView.onActionViewExpanded()
1933,APICall::Landroid/widget/Spinner.getPrompt()
1934,APICall::Landroid/widget/ImageView.setFocusable()
1935,APICall::Landroid/view/ViewGroup.startViewTransition()
1936,APICall::Landroid/view/accessibility/AccessibilityEvent.setChecked()
1937,APICall::Landroid/view/MenuItem$OnActionExpandListener.onMenuItemActionCollapse()
1938,APICall::Landroid/view/ViewGroup$MarginLayoutParams.resolveLayoutDirection()
1939,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setEditable()
1940,APICall::Landroid/view/DisplayCutout.getSafeInsetLeft()
1941,APICall::Landroid/view/accessibility/AccessibilityEvent.setScrollY()
1942,APICall::Landroid/view/ActionProvider.onPrepareSubMenu()
1943,APICall::Landroid/view/inputmethod/InputMethodManager.isActive()
1944,APICall::Landroid/view/View.setPointerIcon()
1945,APICall::Landroid/view/ActionMode$Callback.onDestroyActionMode()
1946,APICall::Landroid/view/View.setScrollIndicators()
1947,APICall::Landroid/webkit/SslErrorHandler.proceed()
1948,APICall::Landroid/view/MenuItem.getNumericModifiers()
1949,APICall::Landroid/view/GestureDetector$OnDoubleTapListener.onDoubleTap()
1950,APICall::Landroid/view/View.setTransitionName()
1951,APICall::Landroid/view/View.setX()
1952,APICall::Landroid/widget/Spinner.getDropDownHorizontalOffset()
1953,APICall::Landroid/view/ViewGroup.setLayoutParams()
1954,APICall::Landroid/widget/VideoView.getCurrentPosition()
1955,APICall::Landroid/view/View.startDrag()
1956,APICall::Landroid/widget/VideoView.isPlaying()
1957,APICall::Landroid/view/View.updateDragShadow()
1958,APICall::Landroid/widget/VideoView.pause()
1959,APICall::Landroid/view/WindowInsets.hasInsets()
1960,APICall::Landroid/view/WindowInsets.hasStableInsets()
1961,APICall::Landroid/view/WindowInsets.hasSystemWindowInsets()
1962,APICall::Landroid/widget/CompoundButton.onInitializeAccessibilityNodeInfo()
1963,APICall::Landroid/view/WindowInsets.isConsumed()
1964,APICall::Landroid/widget/CompoundButton.onLayout()
1965,APICall::Landroid/view/WindowInsets.isRound()
1966,APICall::Landroid/widget/ImageView.onAnimationEnd()
1967,APICall::Landroid/widget/ListView.getCount()
1968,APICall::Landroid/view/accessibility/AccessibilityEvent.getContentChangeTypes()
1969,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setError()
1970,APICall::Landroid/widget/CompoundButton.onMeasure()
1971,APICall::Landroid/view/accessibility/AccessibilityEvent.getRecord()
1972,APICall::Landroid/view/accessibility/AccessibilityEvent.setContentChangeTypes()
1973,APICall::Landroid/webkit/WebView.addJavascriptInterface()
1974,APICall::Landroid/widget/CompoundButton.onPopulateAccessibilityEvent()
1975,APICall::Landroid/view/Window.setFeatureDrawableResource()
1976,APICall::Landroid/widget/FrameLayout.setAccessibilityDelegate()
1977,APICall::Landroid/widget/CompoundButton.jumpDrawablesToCurrentState()
1978,APICall::Landroid/content/res/AssetManager.list()
1979,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$CollectionInfo.getColumnCount()
1980,APICall::Landroid/widget/VideoView.setVideoPath()
1981,APICall::Landroid/text/TextPaint.isElegantTextHeight()
1982,APICall::Landroid/view/View.cancelDragAndDrop()
1983,APICall::Landroid/view/ViewGroup.onConfigurationChanged()
1984,APICall::Landroid/speech/SpeechRecognizer.createSpeechRecognizer()
1985,APICall::Landroid/speech/SpeechRecognizer.setRecognitionListener()
1986,APICall::Landroid/speech/SpeechRecognizer.startListening()
1987,APICall::Landroid/speech/SpeechRecognizer.stopListening()
1988,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.getChildCount()
1989,APICall::Landroid/text/TextPaint.setColor()
1990,APICall::Landroid/view/View.combineMeasuredStates()
1991,APICall::Landroid/widget/TableRow.removeViewAt()
1992,APICall::Landroid/print/PrintDocumentAdapter$LayoutResultCallback.onLayoutFinished()
1993,APICall::Landroid/widget/Spinner.getDropDownWidth()
1994,APICall::Landroid/os/AsyncTask.onPostExecute()
1995,APICall::Landroid/print/PrintAttributes$Builder.setColorMode()
1996,APICall::Landroid/text/Layout.getHeight()
1997,APICall::Landroid/print/PrintDocumentAdapter$LayoutResultCallback.onLayoutFailed()
1998,APICall::Landroid/os/CancellationSignal.setOnCancelListener()
1999,APICall::Landroid/widget/Filter.filter()
2000,APICall::Landroid/widget/Spinner.getItemAtPosition()
2001,APICall::Landroid/view/GestureDetector.onTouchEvent()
2002,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.getId()
2003,APICall::Landroid/content/res/Resources.parseBundleExtras()
2004,APICall::Landroid/content/BroadcastReceiver.onReceive()
2005,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setHeading()
2006,APICall::Landroid/view/SubMenu.clear()
2007,APICall::Landroid/view/View.getDisplay()
2008,APICall::Landroid/view/ViewPropertyAnimator.z()
2009,APICall::Landroid/content/Intent.resolveTypeIfNeeded()
2010,APICall::Landroid/print/PrintAttributes.getDuplexMode()
2011,APICall::Landroid/view/ViewConfiguration.getLongPressTimeout()
2012,APICall::Landroid/view/ViewPropertyAnimator.zBy()
2013,APICall::Landroid/util/SparseBooleanArray.size()
2014,APICall::Landroid/util/SparseBooleanArray.keyAt()
2015,APICall::Landroid/util/SparseBooleanArray.valueAt()
2016,APICall::Landroid/content/IntentFilter.getAction()
2017,APICall::Landroid/widget/EditText.setWidth()
2018,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$RangeInfo.getCurrent()
2019,APICall::Landroid/widget/TextView.getTextLocale()
2020,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.getLayer()
2021,APICall::Landroid/content/res/Resources.updateConfiguration()
2022,APICall::Landroid/view/View.setImportantForAutofill()
2023,APICall::Landroid/widget/ImageView.setImageURI()
2024,APICall::Landroid/view/WindowInsets.consumeDisplayCutout()
2025,APICall::Landroid/webkit/GeolocationPermissions.clearAll()
2026,APICall::Landroid/widget/FrameLayout.onHoverEvent()
2027,APICall::Landroid/widget/EditText.setPadding()
2028,APICall::Landroid/util/SparseArray.keyAt()
2029,APICall::Landroid/widget/EditText.setBackgroundDrawable()
2030,APICall::Landroid/widget/EditText.setBackgroundResource()
2031,APICall::Landroid/widget/EditText.setCustomSelectionActionModeCallback()
2032,APICall::Landroid/widget/Spinner.getPopupContext()
2033,APICall::Landroid/widget/ImageButton.hasOverlappingRendering()
2034,APICall::Landroid/widget/ImageButton.setImageBitmap()
2035,APICall::Landroid/view/View.setOnApplyWindowInsetsListener()
2036,APICall::Landroid/widget/ImageView.drawableStateChanged()
2037,APICall::Landroid/widget/ImageView.hasOverlappingRendering()
2038,APICall::Landroid/widget/ImageView.setBackgroundResource()
2039,APICall::Landroid/widget/ListView.onDetachedFromWindow()
2040,APICall::Landroid/widget/TextView.onCreateInputConnection()
2041,APICall::Landroid/content/res/Resources.getTextArray()
2042,APICall::Landroid/view/ViewGroup$OnHierarchyChangeListener.onChildViewRemoved()
2043,APICall::Landroid/content/res/TypedArray.getIndexCount()
2044,APICall::Landroid/content/res/TypedArray.getIndex()
2045,APICall::Landroid/os/Bundle.getStringArray()
2046,APICall::Landroid/os/Bundle.putStringArray()
2047,APICall::Landroid/widget/CheckBox.invalidate()
2048,APICall::Landroid/os/Message.obtain()
2049,APICall::Landroid/widget/CheckBox.isChecked()
2050,APICall::Landroid/widget/CompoundButton.setButtonDrawable()
2051,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.getType()
2052,APICall::Landroid/widget/ListView.onHoverEvent()
2053,APICall::Landroid/view/ViewConfiguration.getScaledHoverSlop()
2054,APICall::Landroid/widget/ImageButton.getMeasuredState()
2055,APICall::Landroid/view/ViewConfiguration.getScaledVerticalScrollFactor()
2056,APICall::Landroid/widget/FrameLayout.onLayout()
2057,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$CollectionInfo.getRowCount()
2058,APICall::Landroid/view/ViewGroup.isTransitionGroup()
2059,APICall::Landroid/widget/LinearLayout.setBackgroundColor()
2060,APICall::Landroid/os/LocaleList.getFirstMatch()
2061,APICall::Landroid/view/accessibility/AccessibilityManager.addTouchExplorationStateChangeListener()
2062,APICall::Landroid/view/accessibility/AccessibilityManager.getEnabledAccessibilityServiceList()
2063,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.isAccessibilityFocused()
2064,APICall::Landroid/view/accessibility/AccessibilityManager.getInstalledAccessibilityServiceList()
2065,APICall::Landroid/view/accessibility/AccessibilityManager.removeTouchExplorationStateChangeListener()
2066,APICall::Landroid/view/LayoutInflater.setFactory2()
2067,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$AccessibilityAction.getId()
2068,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$AccessibilityAction.getLabel()
2069,APICall::Landroid/widget/FrameLayout.requestLayout()
2070,APICall::Landroid/view/GestureDetector$OnDoubleTapListener.onSingleTapConfirmed()
2071,APICall::Landroid/view/ViewGroup$MarginLayoutParams.getMarginEnd()
2072,APICall::Landroid/view/View.isFocusedByDefault()
2073,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$CollectionItemInfo.getColumnIndex()
2074,APICall::Landroid/widget/VideoView.setMediaController()
2075,APICall::Landroid/webkit/WebView.canGoBack()
2076,APICall::Landroid/widget/VideoView.setLayoutParams()
2077,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.isActive()
2078,APICall::Landroid/widget/VideoView.seekTo()
2079,APICall::Landroid/widget/ListView.getListPaddingBottom()
2080,APICall::Landroid/webkit/WebView.canGoForward()
2081,APICall::Landroid/widget/VideoView.stopPlayback()
2082,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$CollectionItemInfo.getRowSpan()
2083,APICall::Landroid/widget/ListView.setCacheColorHint()
2084,APICall::Landroid/widget/Button.getAutoSizeMaxTextSize()
2085,APICall::Landroid/view/ViewGroup$MarginLayoutParams.setMarginStart()
2086,APICall::Landroid/widget/CompoundButton.getContext()
2087,APICall::Landroid/view/accessibility/AccessibilityNodeInfo$CollectionItemInfo.isSelected()
2088,APICall::Landroid/widget/PopupWindow.isAboveAnchor()
2089,APICall::Landroid/widget/FrameLayout.onInterceptTouchEvent()
2090,APICall::Landroid/view/accessibility/AccessibilityWindowInfo.isFocused()
2091,APICall::Landroid/view/View.isNestedScrollingEnabled()
2092,APICall::Landroid/content/SharedPreferences.getFloat()
2093,APICall::Landroid/widget/PopupWindow.setAnimationStyle()
2094,APICall::Landroid/widget/TextView.drawableStateChanged()
2095,APICall::Landroid/widget/TextView.setLastBaselineToBottomHeight()
2096,APICall::Landroid/content/SharedPreferences$Editor.putFloat()
2097,APICall::Landroid/util/AttributeSet.getAttributeBooleanValue()
2098,APICall::Landroid/util/Size.getWidth()
